'DatasetName'|'DatasetType'|'ElementNumber'|'ElementName'|'V2Number'|'National'|'State'|'Definition'|'Usage'|'V3Changes'|'MinOccurs'|'MaxOccurs'|'IsNillable'|'DataType'|'NV'|'PN'|'PNNill'|'NVList'|'PNList'|'minLength'|'maxLength'|'length'|'minInclusive'|'maxInclusive'|'minExclusive'|'totalDigits'|'fractionDigits'|'pattern'|
'EMSDataSet'|'element'|'ePayment.07'|'First Name of Individual Signing Physician Certification Statement'|''|''|''|'The first name of the healthcare provider who signed the Physician Certification Statement.'|'Optional'|''|'0'|'1'|''|'PersonFirstName'|''|''|''|''|''|'1'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.08'|'Patient Resides in Service Area'|''|''|''|'An indication of whether the patient's current residence is within the EMS agency service area.'|'Optional'|''|'0'|'1'|''|'ResidencyStatusOfThePatient'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.09'|'Insurance Company ID'|'E07_03'|''|''|'The ID Number of the patient's insurance company.'|'Optional'|''|'0'|'1'|''|'InsuranceCompanyID'|''|''|''|''|''|'2'|'60'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.10'|'Insurance Company Name'|''|''|''|'The name of the patient's insurance company.'|'Optional'|''|'0'|'1'|''|'InsuranceCompanyName'|''|''|''|''|''|'2'|'60'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.11'|'Insurance Company Billing Priority'|'E07_04'|''|''|'The billing priority or order for the insurance company.'|'Optional'|''|'0'|'1'|''|'InsuranceCompanyBillingPriority'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.12'|'Insurance Company Address'|'E07_05'|''|''|'The mailing address of the Insurance Company'|'Optional'|''|'0'|'1'|''|'StreetAddress'|''|''|''|''|''|'1'|'255'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.13'|'Insurance Company City'|'E07_06'|''|''|'The insurance company's city or township used for mailing purposes.'|'Optional'|''|'0'|'1'|''|'CityGnisCodePayment'|''|''|''|''|''|'2'|'30'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.14'|'Insurance Company State'|'E07_07'|''|''|'The insurance company's state, territory, or province, or District of Columbia.'|'Optional'|''|'0'|'1'|''|'ANSIStateCode'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[0-9]{2}'|
'EMSDataSet'|'element'|'ePayment.15'|'Insurance Company ZIP Code'|'E07_08'|''|''|'The insurance company's ZIP Code'|'Optional'|''|'0'|'1'|''|'ZIP'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[0-9]{5}|[0-9]{5}-[0-9]{4}|[0-9]{5}-[0-9]{5}|[A-Z][0-9][A-Z] [0-9][A-Z][0-9]'|
'EMSDataSet'|'element'|'ePayment.16'|'Insurance Company Country'|''|''|''|'The insurance company's country'|'Optional'|'Added to better document international addresses.'|'0'|'1'|''|'ANSICountryCode'|''|''|''|''|''|''|''|'2'|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.17'|'Insurance Group ID'|'E07_09'|''|''|'The ID number of the patient's insurance group.'|'Optional'|''|'0'|'1'|''|'InsuranceGroupID'|''|''|''|''|''|'2'|'30'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.18'|'Insurance Policy ID Number'|'E07_10'|''|''|'The ID number of the patient's insurance policy'|'Optional'|''|'0'|'1'|''|'InsurancePolicyIDNumber'|''|''|''|''|''|'2'|'30'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.19'|'Last Name of the Insured'|'E07_11'|''|''|'The last (family) name of the person insured by the insurance company.'|'Optional'|''|'0'|'1'|''|'PersonLastName'|''|''|''|''|''|'1'|'60'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.20'|'First Name of the Insured'|'E07_12'|''|''|'The first (given) name of the person insured by the insurance company'|'Optional'|''|'0'|'1'|''|'PersonFirstName'|''|''|''|''|''|'1'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.21'|'Middle Initial/Name of the Insured'|'E07_13'|''|''|'The middle name, if any, of the person insured by the insurance company.'|'Optional'|''|'0'|'1'|''|'PersonMiddleName'|''|''|''|''|''|'1'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.22'|'Relationship to the Insured'|'E07_14'|''|''|'The relationship of the patient to the primary insured person'|'Optional'|''|'0'|'1'|''|'RelationshipToInsured'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.58'|'Insurance Group Name'|''|''|''|'The name of the patient's insurance group.'|'Optional'|''|'0'|'1'|''|'InsuranceGroupName'|''|''|''|''|''|'2'|'30'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.23'|'Closest Relative/Guardian Last Name'|'E07_18'|''|''|'The last (family) name of the patient's closest relative or guardian'|'Optional'|''|'0'|'1'|''|'PersonLastName'|''|''|''|''|''|'1'|'60'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.24'|'Closest Relative/ Guardian First Name'|'E07_19'|''|''|'The first (given) name of the patient's closest relative or guardian'|'Optional'|''|'0'|'1'|''|'PersonFirstName'|''|''|''|''|''|'1'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.25'|'Closest Relative/ Guardian Middle Initial/Name'|'E07_20'|''|''|'The middle name/initial, if any, of the closest patient's relative or guardian.'|'Optional'|''|'0'|'1'|''|'PersonMiddleName'|''|''|''|''|''|'1'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.26'|'Closest Relative/ Guardian Street Address'|'E07_21'|''|''|'The street address of the residence of the patient's closest relative or guardian.'|'Optional'|''|'0'|'1'|''|'StreetAddress'|''|''|''|''|''|'1'|'255'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.27'|'Closest Relative/ Guardian City'|'E07_22'|''|''|'The primary city or township of residence of the patient's closest relative or guardian.'|'Optional'|''|'0'|'1'|''|'CityGnisCodePayment'|''|''|''|''|''|'2'|'30'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.28'|'Closest Relative/ Guardian State'|'E07_23'|''|''|'The state of residence of the patient's closest relative or guardian.'|'Optional'|''|'0'|'1'|''|'ANSIStateCode'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[0-9]{2}'|
'EMSDataSet'|'element'|'ePayment.29'|'Closest Relative/ Guardian ZIP Code'|'E07_24'|''|''|'The ZIP Code of the residence of the patient's closest relative or guardian.'|'Optional'|''|'0'|'1'|''|'ZIP'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[0-9]{5}|[0-9]{5}-[0-9]{4}|[0-9]{5}-[0-9]{5}|[A-Z][0-9][A-Z] [0-9][A-Z][0-9]'|
'EMSDataSet'|'element'|'ePayment.30'|'Closest Relative/ Guardian Country'|''|''|''|'The country of residence of the patient's closest relative or guardian.'|'Optional'|'Added to improve international compatibility.'|'0'|'1'|''|'ANSICountryCode'|''|''|''|''|''|''|''|'2'|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.31'|'Closest Relative/ Guardian Phone Number'|'E07_25'|''|''|'The phone number of the patient's closest relative or guardian'|'Optional'|''|'0'|'M'|''|'PhoneNumber'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[2-9][0-9][0-9]-[2-9][0-9][0-9]-[0-9][0-9][0-9][0-9]'|
'EMSDataSet'|'element'|'ePayment.32'|'Closest Relative/ Guardian Relationship'|'E07_26'|''|''|'The relationship of the patient's closest relative or guardian'|'Optional'|''|'0'|'1'|''|'ClosestRelativeGuardianRelationship'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.33'|'Patient's Employer'|'E07_27'|''|''|'The patient's employers Name'|'Optional'|''|'0'|'1'|''|'EmployerName'|''|''|''|''|''|'2'|'60'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.34'|'Patient's Employer's Address'|'E07_28'|''|''|'The street address of the patient's employer'|'Optional'|''|'0'|'1'|''|'StreetAddress'|''|''|''|''|''|'1'|'255'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.35'|'Patient's Employer's City'|'E07_29'|''|''|'The city or township of the patient's employer used for mailing purposes.'|'Optional'|''|'0'|'1'|''|'CityGnisCodePayment'|''|''|''|''|''|'2'|'30'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.36'|'Patient's Employer's State'|'E07_30'|''|''|'The state of the patient's employer'|'Optional'|''|'0'|'1'|''|'ANSIStateCode'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[0-9]{2}'|
'EMSDataSet'|'element'|'ePayment.37'|'Patient's Employer's ZIP Code'|'E07_31'|''|''|'The ZIP Code of the patient's employer'|'Optional'|''|'0'|'1'|''|'ZIP'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[0-9]{5}|[0-9]{5}-[0-9]{4}|[0-9]{5}-[0-9]{5}|[A-Z][0-9][A-Z] [0-9][A-Z][0-9]'|
'EMSDataSet'|'element'|'ePayment.38'|'Patient's Employer's Country'|''|''|''|'The country of the patient's employer'|'Optional'|'Added to improve international compatibility.'|'0'|'1'|''|'ANSICountryCode'|''|''|''|''|''|''|''|'2'|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.39'|'Patient's Employer's Primary Phone Number'|'E07_32'|''|''|'The employer's primary phone number.'|'Optional'|''|'0'|'1'|''|'PhoneNumber'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[2-9][0-9][0-9]-[2-9][0-9][0-9]-[0-9][0-9][0-9][0-9]'|
'EMSDataSet'|'element'|'ePayment.40'|'Response Urgency'|'E07_33'|''|''|'The urgency in which the EMS agency began to mobilize resources for this EMS encounter.'|'Optional'|''|'0'|'1'|''|'ResponseUrgency'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.41'|'Patient Transport Assessment'|''|''|''|'Documentation of the patient's transport need based on mobility and/or physical capability.'|'Optional'|''|'0'|'M'|''|'TransportAssessment'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.42'|'Specialty Care Transport Care Provider'|''|''|''|'Documentation to show the patient care provided to the patient met the Specialty Care Transport Base Rate requirements.'|'Optional'|''|'0'|'M'|''|'TransportCareProvider'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.44'|'Ambulance Transport Reason Code'|''|''|''|'The CMS Ambulance Transport Reason Code for the transport.'|'Optional'|''|'0'|'M'|''|'AmbulanceReasonCode'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.45'|'Round Trip Purpose Description'|''|''|''|'Free text description providing the purpose of the round trip EMS transport based on CR109 field for CMS.'|'Optional'|'Added to improve billing with electronic claims using X12'|'0'|'1'|''|'TripPurposeDesciption'|''|''|''|''|''|'2'|'80'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.46'|'Stretcher Purpose Description'|''|''|''|'Free Text Documentation providing the reason for use of a stretcher in the EMS patient transport.'|'Optional'|''|'0'|'1'|''|'StretcherPurposeDesciption'|''|''|''|''|''|'2'|'80'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.47'|'Ambulance Conditions Indicator'|''|''|''|'Documentation of the CRC03 through CRC07 requirements for CMS billing using X12 transactions.'|'Optional'|'Added to improve billing with electronic claims using X12. The Codes and Descriptors updated Sept 2013 to meet the X12 5010 standard.'|'0'|'M'|''|'AmbulanceConditionsIndicator'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.48'|'Mileage to Closest Hospital Facility'|''|''|''|'The mileage to the closest hospital facility from the scene. Documented only if the patient was transported to a facility farther away than the closest hospital.'|'Optional'|'Added for improved billing documentation.'|'0'|'1'|''|'Mileage'|''|''|''|''|''|''|''|''|'1'|'1000'|''|''|'2'|''|
'EMSDataSet'|'element'|'ePayment.49'|'ALS Assessment Performed and Warranted'|''|''|''|'Documentation that the patient required an ALS assessment and it was performed.'|'Optional'|'Added to improve billing justification'|'0'|'1'|''|'YesNoValues'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.50'|'CMS Service Level'|'E07_34'|'National'|'State'|'The CMS service level for this EMS encounter.'|'Required'|''|'1'|'1'|'Nillable'|'CMSServiceLevel'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.51'|'EMS Condition Code'|'E07_35'|''|''|'The condition code associated with the CMS EMS negotiated rule-making process.'|'Optional'|''|'0'|'M'|''|'icd10Code'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[A-Z][0-9][0-9A-Z]((\.[0-9A-Z]{1,3})?)'|
'EMSDataSet'|'element'|'ePayment.52'|'CMS Transportation Indicator'|'E07_37'|''|''|'The CMS Ambulance Fee Schedule Transportation and Air Medical Transportation Indicators are used to better describe why it was necessary for the patient to be transported in a particular way or circumstance.'|'Optional'|'Name changed from Condition Code Modifier to CMS Transportation Indicator'|'0'|'M'|''|'CMSTransportationIndicator'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.53'|'Transport Authorization Code'|''|''|''|'Prior authorization code provided by the insurance carrier/payer.'|'Optional'|'Added to improve billing documentation.'|'0'|'1'|''|'AuthorizationCode'|''|''|''|''|''|'2'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.54'|'Prior Authorization Code Payer'|''|''|''|'The Payer who has provided the Prior Authorization Code.'|'Optional'|'Added to improve billing documentation.'|'0'|'1'|''|'PersonName'|''|''|''|''|''|'1'|'255'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.55'|'Supply Item Used Name'|''|''|''|'The name of the supply used on the patient by the EMS Crew during the EMS event.'|'Optional'|'Added to track EMS supplies for billing.'|'0'|'1'|''|'SupplyUsed'|''|''|''|''|''|'2'|'80'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.56'|'Number of Supply Item(s) Used'|''|''|''|'The number of the specific supply item used on the patient by the EMS Crew during the EMS event.'|'Optional'|'Added to track EMS supplies for billing.'|'0'|'1'|''|'SupplyCount'|''|''|''|''|''|''|''|''|'1'|'100000000'|''|''|''|''|
'EMSDataSet'|'element'|'ePayment.57'|'Payer Type'|''|''|''|'Payer type according to X12 standard.'|'Optional'|''|'0'|'1'|''|'PayerType'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.01'|'First EMS Unit on Scene'|''|'National'|'State'|'Documentation that this EMS Unit was the first EMS Unit for the EMS Agency on the Scene'|'Required'|''|'1'|'1'|'Nillable'|'YesNoValues'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.02'|'Other EMS or Public Safety Agencies at Scene'|'E08_01'|''|''|'Other EMS agency names that were at the scene, if any'|'Optional'|''|'0'|'1'|''|'OtherEMSAgenciesAtScene'|''|''|''|''|''|'2'|'100'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.03'|'Other EMS or Public Safety Agency ID Number'|''|''|''|'The ID number for the EMS Agency or Other Public Safety listed in eScene.02'|'Optional'|''|'0'|'1'|''|'EMSAgencyID'|''|''|''|''|''|'1'|'25'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.04'|'Type of Other Service at Scene'|'E08_02'|''|''|'The type of public safety or EMS service associated with Other Agencies on Scene'|'Optional'|''|'0'|'1'|''|'OtherServicesAtScene'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.05'|'Date/Time Initial Responder Arrived on Scene'|'E08_04'|''|''|'The time that the initial responder arrived on the scene, if applicable.'|'Optional'|''|'0'|'1'|''|'DateTimeType'|''|''|''|''|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eScene.06'|'Number of Patients at Scene'|'E08_05'|'National'|'State'|'Indicator of how many total patients were at the scene'|'Required'|''|'1'|'1'|'Nillable'|'NumberOfPatientsAtScene'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.07'|'Mass Casualty Incident'|'E08_06'|'National'|'State'|'Indicator if this event would be considered a mass casualty incident (overwhelmed existing EMS resources)'|'Required'|''|'1'|'1'|'Nillable'|'YesNoValues'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.08'|'Triage Classification for MCI Patient'|''|'National'|'State'|'The color associated with the initial triage assessment/classification of the MCI patient.'|'Required'|''|'1'|'1'|'Nillable'|'TriageClassification'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.09'|'Incident Location Type'|'E08_07'|'National'|'State'|'The kind of location where the incident happened'|'Required'|''|'1'|'1'|'Nillable'|'IncidentLocationType'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|'Y92\.[0-9]{1,3}'|
'EMSDataSet'|'element'|'eScene.10'|'Incident Facility Code'|'E08_08'|''|'State'|'The state, regulatory, or other unique number (code) associated with the facility if the Incident is a Healthcare Facility.'|'Recommended'|''|'0'|'1'|'Nillable'|'IncidentFacilityCode'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|'2'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.11'|'Scene GPS Location'|'E08_10'|''|'State'|'The GPS coordinates associated with the Scene.'|'Optional'|''|'0'|'1'|''|'GPSLocation'|''|''|''|''|''|''|''|''|''|''|''|''|''|'(\+|-)?(90(\.[0]{1,6})?|([1-8][0-9]|[0-9])(\.[0-9]{1,6})?),(\+|-)?(180(\.[0]{1,6})?|(1[0-7][0-9]|[1-9][0-9]|[0-9])(\.[0-9]{1,6})?)'|
'EMSDataSet'|'element'|'eScene.12'|'Scene US National Grid Coordinates'|''|''|'State'|'The US National Grid Coordinates for the Scene.'|'Optional'|''|'0'|'1'|''|'USNG'|''|''|''|''|''|''|''|''|''|''|''|''|''|'([1-9]|[1-5][0-9]|60)[C-HJ-NP-X][A-HJ-NP-Z][A-HJ-NP-V][0-9]{8}'|
'EMSDataSet'|'element'|'eScene.13'|'Incident Facility or Location Name'|''|''|'State'|'The name of the facility, business, building, etc. associated with the scene of the EMS event.'|'Optional'|''|'0'|'1'|''|'IncidentFacilityName'|''|''|''|''|''|'2'|'100'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.14'|'Mile Post or Major Roadway'|''|''|'State'|'The mile post or major roadway associated with the incident locations'|'Recommended'|''|'0'|'1'|'Nillable'|'MilePostOrMajorRoadway'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|'1'|'35'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.15'|'Incident Street Address'|'E08_11'|''|'State'|'The street address where the patient was found, or, if no patient, the address to which the unit responded.'|'Recommended'|''|'0'|'1'|'Nillable'|'StreetAddress'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|'1'|'255'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.16'|'Incident Apartment, Suite, or Room'|''|''|'State'|'The number of the specific apartment, suite, or room where the incident occurred.'|'Recommended'|''|'0'|'1'|'Nillable'|'SceneApartment'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|'1'|'15'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.17'|'Incident City'|'E08_12'|''|'State'|'The city or township (if applicable) where the patient was found or to which the unit responded (or best approximation)'|'Recommended'|''|'0'|'1'|'Nillable'|'CityGnisCode'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.18'|'Incident State'|'E08_14'|'National'|'State'|'The state, territory, or province where the patient was found or to which the unit responded (or best approximation)'|'Required'|''|'1'|'1'|'Nillable'|'ANSIStateCode'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|'[0-9]{2}'|
'EMSDataSet'|'element'|'eScene.19'|'Incident ZIP Code'|'E08_15'|'National'|'State'|'The ZIP code of the incident location'|'Required'|''|'1'|'1'|'Nillable'|'ZIP'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|'[0-9]{5}|[0-9]{5}-[0-9]{4}|[0-9]{5}-[0-9]{5}|[A-Z][0-9][A-Z] [0-9][A-Z][0-9]'|
'EMSDataSet'|'element'|'eScene.20'|'Scene Cross Street or Directions'|''|''|'State'|'The nearest cross street to the incident address or directions from a recognized landmark or the second street name of an intersection.'|'Recommended'|'Added to better locate/document the scene (incident) location.'|'0'|'1'|'Nillable'|'SceneCrossStreet'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|'2'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.21'|'Incident County'|'E08_13'|'National'|'State'|'The county or parish where the patient was found or to which the unit responded (or best approximation)'|'Required'|''|'1'|'1'|'Nillable'|'ANSICountyCode'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|'[0-9]{5}'|
'EMSDataSet'|'element'|'eScene.22'|'Incident Country'|''|''|''|'The country of the incident location.'|'Optional'|'Added for international compatibility.'|'0'|'1'|''|'ANSICountryCode'|''|''|''|''|''|''|''|'2'|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eScene.23'|'Incident Census Tract'|''|''|''|'The census tract in which the incident occurred.'|'Optional'|'Added to improve the ability to use census and other demographic information within EMS research.'|'0'|'1'|''|'CensusTracts'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[0-9]{11}'|
'EMSDataSet'|'element'|'eSituation.01'|'Date/Time of Symptom Onset'|'E05_01'|'National'|'State'|'The date and time the symptom began (or was discovered) as it relates to this EMS event. This is described or estimated by the patient, family, and/or healthcare professionals.'|'Required'|'Added to better define the EMS patient event.'|'1'|'1'|'Nillable'|'DateTimeType'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eSituation.02'|'Possible Injury'|'E09_04'|'National'|'State'|'Indication whether or not there was an injury'|'Required'|''|'1'|'1'|'Nillable'|'YesNoUnkValues'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eSituation.03'|'Complaint Type'|''|''|'State'|'The type of patient healthcare complaint being documented.'|'Recommended'|'Added to improve data integrity.'|'0'|'1'|'Nillable'|'ComplaintType'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eSituation.04'|'Complaint'|'E09_05'|''|'State'|'The statement of the problem by the patient or the history provider.'|'Recommended'|''|'0'|'1'|'Nillable'|'Complaint'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|'1'|'255'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eSituation.05'|'Duration of Complaint'|'E09_06'|''|'State'|'The duration of the complaint'|'Recommended'|''|'0'|'1'|'Nillable'|'DurationComplaint'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|'1'|'365'|''|''|''|''|
'EMSDataSet'|'element'|'eSituation.06'|'Time Units of Duration of Complaint'|'E09_07'|''|'State'|'The time units of the duration of the patient's complaint'|'Recommended'|''|'0'|'1'|'Nillable'|'TimeUnitsOfChiefComplaint'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eSituation.07'|'Chief Complaint Anatomic Location'|'E09_11'|'National'|'State'|'The primary anatomic location of the chief complaint as identified by EMS personnel'|'Required'|''|'1'|'1'|'Nillable'|'ComplaintAnatomicLocation'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eSituation.08'|'Chief Complaint Organ System'|'E09_12'|'National'|'State'|'The primary organ system of the patient injured or medically affected.'|'Required'|''|'1'|'1'|'Nillable'|'ComplaintOrganSystem'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eSituation.09'|'Primary Symptom'|'E09_13'|'National'|'State'|'The primary sign and symptom present in the patient or observed by EMS personnel'|'Required'|''|'1'|'1'|'Nillable'|'AssociatedSymptoms'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|'(R[0-6][0-9](\.[0-9]{1,4})?|(R73\.9)|(R99))|([A-QSTZ][0-9][0-9A-Z])((\.[0-9A-Z]{1,4})?)'|
'EMSDataSet'|'element'|'eSituation.10'|'Other Associated Symptoms'|'E09_14'|'National'|'State'|'Other symptoms identified by the patient or observed by EMS personnel'|'Required'|''|'1'|'M'|'Nillable'|'AssociatedSymptoms'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|'(R[0-6][0-9](\.[0-9]{1,4})?|(R73\.9)|(R99))|([A-QSTZ][0-9][0-9A-Z])((\.[0-9A-Z]{1,4})?)'|
'EMSDataSet'|'element'|'eSituation.11'|'Provider's Primary Impression'|'E09_15'|'National'|'State'|'The EMS personnel's impression of the patient's primary problem or most significant condition which led to the management given to the patient (treatments, medications, or procedures).'|'Required'|''|'1'|'1'|'Nillable'|'ProvidersImpression'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|'(R[0-6][0-9](\.[0-9]{1,4})?|(R73\.9)|(R99))|([A-QSTZ][0-9][0-9A-Z])((\.[0-9A-Z]{1,4})?)'|
'EMSDataSet'|'element'|'eSituation.12'|'Provider's Secondary Impressions'|'E09_16'|'National'|'State'|'The EMS personnel's impression of the patient's secondary problem or most significant condition which led to the management given to the patient (treatments, medications, or procedures).'|'Required'|''|'1'|'M'|'Nillable'|'ProvidersImpression'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|'(R[0-6][0-9](\.[0-9]{1,4})?|(R73\.9)|(R99))|([A-QSTZ][0-9][0-9A-Z])((\.[0-9A-Z]{1,4})?)'|
